speciesname,lon,lat
Microgobius gulosus,-89.39917,30.36611
Microgobius gulosus,-89.65611,30.19778
Microgobius gulosus,-89.01,30.44722
Microgobius gulosus,-87.37444,30.4025
Microgobius gulosus,-89.0125,30.4475
Microgobius gulosus,-87.37444,30.4025
Microgobius gulosus,-87.37444,30.4025
Microgobius gulosus,-90.37417,30.04611
Microgobius gulosus,-90.36833,30.04972
Microgobius gulosus,-90.36555,30.04
Microgobius gulosus,-90.36389,30.02222
Microgobius gulosus,-90.36305,30.0225
Microgobius gulosus,-90.36555,30.04
Microgobius gulosus,-89.23083,30.37556
Microgobius gulosus,-89.27306,30.3575
Microgobius gulosus,-89.23083,30.37556
Microgobius gulosus,-89.24445,30.34139
Microgobius gulosus,-89.24445,30.34139
Microgobius gulosus,-90.41055,30.02111
Microgobius gulosus,-81.32389,28.8375
Microgobius gulosus,-82.66028,28.83222
Microgobius gulosus,-29.93333,88.81667
Microgobius gulosus,-82.75222,27.83861
Microgobius gulosus,-82.75222,27.83861
Microgobius gulosus,-87.00083,30.52917
Microgobius gulosus,-87.37444,30.4025
Microgobius gulosus,-87.37444,30.4025
Microgobius gulosus,-87.37444,30.4025
Microgobius gulosus,-93.41389,30.01778
Microgobius gulosus,-87.37444,30.4025
Microgobius gulosus,-87.35333,30.41972
Microgobius gulosus,-87.37389,30.4575
Microgobius gulosus,-90.41055,30.02111
Microgobius gulosus,-91.312,29.467
Microgobius gulosus,-91.312,29.467
Microgobius gulosus,-91.30051,29.47452
Microgobius gulosus,-89.85287,30.16322
Microgobius gulosus,-81.81503,26.43711
Microgobius gulosus,80.50571,27.76954
Microgobius gulosus,-88.11448,30.26253
Microgobius gulosus,-80.43581,27.77564
Microgobius gulosus,-82.57288,27.3164
Microgobius gulosus,83.07689,29.10065
Microgobius gulosus,-76.33905,37.09318
Microgobius gulosus,-80.40644,25.25891
Microgobius gulosus,-80.64964,24.99087
Microgobius gulosus,-80.7927,25.10361
Microgobius gulosus,-80.415933,25.263633
Microgobius gulosus,-80.7927,25.10361
Microgobius gulosus,-80.73595,25.0734
Microgobius gulosus,-80.74803,25.06262
Microgobius gulosus,-80.64075,25.01025
Microgobius gulosus,-80.9602,25.27456
Microgobius gulosus,-81.20603,25.52481
Microgobius gulosus,-80.17173,25.8222
Microgobius gulosus,-80.72816,25.08129
Microgobius gulosus,-80.74803,25.06262
Microgobius gulosus,-80.656716,25.036666
Microgobius gulosus,-80.14989,25.83087
Microgobius gulosus,-80.68388,25.05663
Microgobius gulosus,-80.415933,25.263633
Microgobius gulosus,-80.73595,25.0734
Microgobius gulosus,-80.63756,25.00376
Microgobius gulosus,-80.13868,25.83456
Microgobius gulosus,-80.64955,24.99056
Microgobius gulosus,-80.656716,25.036666
Microgobius gulosus,-80.63756,25.00376
Microgobius gulosus,-80.64384,25.01656
Microgobius gulosus,-80.69016,25.07914
Microgobius gulosus,-80.80741,25.11289
Microgobius gulosus,-80.66947,25.01565
Microgobius gulosus,-80.94652,25.28289
Microgobius gulosus,-80.158416,25.818666
Microgobius gulosus,-80.415933,25.263633
Microgobius gulosus,-80.78475,25.08012
Microgobius gulosus,-81.127,25.3415
Microgobius gulosus,-80.158416,25.818666
Microgobius gulosus,-80.158416,25.818666
Microgobius gulosus,-80.31651,25.5252
Microgobius gulosus,-80.636833,25.0869
Microgobius gulosus,-80.73595,25.0734
Microgobius gulosus,-80.18817,25.75792
Microgobius gulosus,-80.967483,25.295783
Microgobius gulosus,-80.95704,25.26494
Microgobius gulosus,-80.5855,25.151166
Microgobius gulosus,-80.67485,25.05488
Microgobius gulosus,-80.30116,25.5645
Microgobius gulosus,-80.412683,25.268566
Microgobius gulosus,-80.165883,25.828016
Microgobius gulosus,-80.96775,25.27356
Microgobius gulosus,-80.80741,25.11289
Microgobius gulosus,-80.66286,25.00266
Microgobius gulosus,-80.31133,25.5364
Microgobius gulosus,-80.66947,25.01565
Microgobius gulosus,-80.9537,25.2675
Microgobius gulosus,-80.74803,25.06262
Microgobius gulosus,-80.165883,25.828016
Microgobius gulosus,-80.334,25.500366
Microgobius gulosus,-80.149983,25.826916
Microgobius gulosus,-80.74803,25.06262
Microgobius gulosus,-80.79694,25.10793
Microgobius gulosus,-80.14523,25.84217
Microgobius gulosus,-80.7927,25.10361
Microgobius gulosus,-80.69016,25.07914
Microgobius gulosus,-80.80219,25.11134
Microgobius gulosus,-80.9537,25.2675
Microgobius gulosus,-80.967483,25.295783
Microgobius gulosus,-80.18817,25.75792
Microgobius gulosus,-80.1852,25.75028
Microgobius gulosus,-80.29294,25.61254
Microgobius gulosus,-80.412683,25.268566
Microgobius gulosus,-80.95704,25.26494
Microgobius gulosus,-80.95704,25.26494
Microgobius gulosus,-80.7765,25.07563
Microgobius gulosus,-80.76105,25.05532
Microgobius gulosus,-80.9537,25.2675
Microgobius gulosus,-80.17393,25.75085
Microgobius gulosus,-80.628883,25.0038
Microgobius gulosus,-80.65725,25.01669
Microgobius gulosus,-80.80219,25.11134
Microgobius gulosus,-80.68388,25.05663
Microgobius gulosus,-80.64945,25.08055
Microgobius gulosus,-80.7765,25.07563
Microgobius gulosus,-80.66286,25.00266
Microgobius gulosus,-80.402466,25.245166
Microgobius gulosus,-80.64945,25.08055
Microgobius gulosus,-80.94652,25.28289
Microgobius gulosus,-80.74803,25.06262
Microgobius gulosus,-80.659466,25.0703
Microgobius gulosus,-80.80741,25.11289
Microgobius gulosus,-80.4706,25.20865
Microgobius gulosus,-80.174316,25.832666
Microgobius gulosus,-80.66947,25.01565
Microgobius gulosus,-80.6028,25.104333
Microgobius gulosus,-80.15441,25.83146
Microgobius gulosus,-80.4706,25.20865
Microgobius gulosus,-80.74009,25.06351
Microgobius gulosus,-80.30633,25.61181
Microgobius gulosus,-80.64945,25.08055
Microgobius gulosus,-80.15921,25.8235
Microgobius gulosus,-80.9537,25.2675
Microgobius gulosus,-80.73948,25.08453
Microgobius gulosus,-80.367116,25.242533
Microgobius gulosus,-80.30569,25.59281
Microgobius gulosus,-80.80219,25.11134
Microgobius gulosus,-80.76079,25.09565
Microgobius gulosus,-80.66708,25.04948
Microgobius gulosus,-80.30116,25.5645
Microgobius gulosus,-80.68169,25.03627
Microgobius gulosus,-80.65471,25.06799
Microgobius gulosus,-80.5253,25.18355
Microgobius gulosus,-80.77254,25.05164
Microgobius gulosus,-80.9537,25.2675
Microgobius gulosus,-80.76079,25.09565
Microgobius gulosus,-80.74803,25.06262
Microgobius gulosus,-80.73948,25.08453
Microgobius gulosus,-81.00104,25.29493
Microgobius gulosus,-81.127,25.3415
Microgobius gulosus,-80.73948,25.08453
Microgobius gulosus,-80.171783,25.8186
Microgobius gulosus,-80.73948,25.08453
Microgobius gulosus,-80.6346,25.10755
Microgobius gulosus,-80.778883,25.0608
Microgobius gulosus,-80.73948,25.08453
Microgobius gulosus,-80.78857,25.10699
Microgobius gulosus,-80.98439,25.27655
Microgobius gulosus,-80.17288,25.83979
Microgobius gulosus,-80.63377,25.013
Microgobius gulosus,-80.96821,25.27128
Microgobius gulosus,-80.4795,25.1709
Microgobius gulosus,-80.73948,25.08453
Microgobius gulosus,-80.15215,25.7597
Microgobius gulosus,-80.74803,25.06262
Microgobius gulosus,-80.94652,25.28289
Microgobius gulosus,-80.174316,25.832666
Microgobius gulosus,-80.681083,25.037483
Microgobius gulosus,-80.7765,25.07563
Microgobius gulosus,-80.13865,25.827833
Microgobius gulosus,-80.98026,25.29366
Microgobius gulosus,-80.463633,25.2006
Microgobius gulosus,-80.78857,25.10699
Microgobius gulosus,-80.778883,25.0608
Microgobius gulosus,-80.74009,25.06351
Microgobius gulosus,-80.74009,25.06351
Microgobius gulosus,-80.78857,25.10699
Microgobius gulosus,-80.7765,25.07563
Microgobius gulosus,-80.64384,25.01656
Microgobius gulosus,-80.415583,25.22475
Microgobius gulosus,-80.74401,25.06781
Microgobius gulosus,-80.17426,25.76799
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-81.211983,25.551533
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-80.98299,25.31601
Microgobius gulosus,-80.13865,25.827833
Microgobius gulosus,-80.77254,25.05164
Microgobius gulosus,-80.68285,25.08084
Microgobius gulosus,-80.5051,25.1884
Microgobius gulosus,-80.13801,25.82983
Microgobius gulosus,-80.76105,25.05532
Microgobius gulosus,-80.79694,25.10793
Microgobius gulosus,-80.19357,25.75482
Microgobius gulosus,-80.74009,25.06351
Microgobius gulosus,-80.76105,25.05532
Microgobius gulosus,-80.165883,25.828016
Microgobius gulosus,-80.337966,25.49425
Microgobius gulosus,-80.74009,25.06351
Microgobius gulosus,-80.6536,25.054166
Microgobius gulosus,-80.75153,25.0881
Microgobius gulosus,-80.76105,25.05532
Microgobius gulosus,-80.98299,25.31601
Microgobius gulosus,-80.62988,25.01709
Microgobius gulosus,-80.75153,25.0881
Microgobius gulosus,-80.76105,25.05532
Microgobius gulosus,-80.74401,25.06781
Microgobius gulosus,-80.76434,25.05063
Microgobius gulosus,-80.67577,25.07185
Microgobius gulosus,-80.13865,25.827833
Microgobius gulosus,-80.73948,25.08453
Microgobius gulosus,-80.75153,25.0881
Microgobius gulosus,-80.64474,25.02417
Microgobius gulosus,-80.76079,25.09565
Microgobius gulosus,-80.15588,25.83781
Microgobius gulosus,-80.97856,25.30984
Microgobius gulosus,-80.13865,25.827833
Microgobius gulosus,-80.17173,25.8222
Microgobius gulosus,-80.65797,25.00046
Microgobius gulosus,-80.74009,25.06351
Microgobius gulosus,-80.9537,25.2675
Microgobius gulosus,-80.66627,25.01198
Microgobius gulosus,-80.78857,25.10699
Microgobius gulosus,-80.15822,25.81688
Microgobius gulosus,-80.17173,25.8222
Microgobius gulosus,-80.17823,25.77097
Microgobius gulosus,-80.76261,25.05605
Microgobius gulosus,-80.776,25.07867
Microgobius gulosus,-80.1953,25.7481
Microgobius gulosus,-80.76694,25.09412
Microgobius gulosus,-80.76694,25.09412
Microgobius gulosus,-80.53065,25.209833
Microgobius gulosus,-80.79042,25.10742
Microgobius gulosus,-81.08163,25.32364
Microgobius gulosus,-80.165883,25.828016
Microgobius gulosus,-80.74009,25.06351
Microgobius gulosus,-80.415583,25.22475
Microgobius gulosus,-80.96563,25.28822
Microgobius gulosus,-80.13801,25.82983
Microgobius gulosus,-80.79094,25.11393
Microgobius gulosus,-80.79042,25.10742
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-80.6402,24.99701
Microgobius gulosus,-80.76694,25.09412
Microgobius gulosus,-80.68169,25.03627
Microgobius gulosus,-80.9808,25.3203
Microgobius gulosus,-80.9808,25.3203
Microgobius gulosus,-80.6402,24.99701
Microgobius gulosus,-80.29228,25.56913
Microgobius gulosus,-80.15199,25.75812
Microgobius gulosus,-80.776,25.07867
Microgobius gulosus,-80.9808,25.3203
Microgobius gulosus,-80.15822,25.81688
Microgobius gulosus,-80.78419,25.07598
Microgobius gulosus,-80.776,25.07867
Microgobius gulosus,-80.78419,25.07598
Microgobius gulosus,-80.6907,25.04733
Microgobius gulosus,-80.66571,25.0409
Microgobius gulosus,-80.62073,25.00557
Microgobius gulosus,-80.15728,25.82867
Microgobius gulosus,-80.336466,25.500933
Microgobius gulosus,-80.68316,25.09113
Microgobius gulosus,-80.15728,25.82867
Microgobius gulosus,-80.76261,25.05605
Microgobius gulosus,-80.79042,25.10742
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-80.1953,25.7481
Microgobius gulosus,-80.15199,25.75812
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-80.66571,25.0409
Microgobius gulosus,-80.68316,25.09113
Microgobius gulosus,-80.415583,25.22475
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-80.1953,25.7481
Microgobius gulosus,-80.78419,25.07598
Microgobius gulosus,-80.16555,25.822633
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-80.1953,25.7481
Microgobius gulosus,-80.171166,25.767183
Microgobius gulosus,-80.1953,25.7481
Microgobius gulosus,-80.53576,25.21057
Microgobius gulosus,-80.66314,25.04391
Microgobius gulosus,-80.66763,25.03804
Microgobius gulosus,-80.66314,25.04391
Microgobius gulosus,-80.3222,25.51279
Microgobius gulosus,-80.17065,25.76743
Microgobius gulosus,-80.34793,25.2542
Microgobius gulosus,-80.62846,25.01261
Microgobius gulosus,-80.33416,25.50969
Microgobius gulosus,-80.65111,25.044
Microgobius gulosus,-80.3222,25.51279
Microgobius gulosus,-80.15939,25.83828
Microgobius gulosus,-80.62846,25.01261
Microgobius gulosus,-80.1716,25.75401
Microgobius gulosus,-80.30683,25.60576
Microgobius gulosus,-80.30683,25.60576
Microgobius gulosus,-80.65308,25.03036
Microgobius gulosus,-80.4185,25.24743
Microgobius gulosus,-80.53576,25.21057
Microgobius gulosus,-80.67213,25.08249
Microgobius gulosus,-80.1522,25.75613
Microgobius gulosus,-80.15706,25.75603
Microgobius gulosus,-80.65576,25.07621
Microgobius gulosus,-80.73182,25.08033
Microgobius gulosus,-80.42156,25.22457
Microgobius gulosus,-80.53593,25.20317
Microgobius gulosus,-80.18122,25.7688
Microgobius gulosus,-80.90749,25.06401
Microgobius gulosus,-80.16103,25.8188
Microgobius gulosus,-80.66119,25.08743
Microgobius gulosus,-80.63158,25.01813
Microgobius gulosus,-80.50722,25.16144
Microgobius gulosus,-80.3007,25.57223
Microgobius gulosus,-80.52885,25.2048
Microgobius gulosus,-80.18122,25.7688
Microgobius gulosus,-80.16673,25.76476
Microgobius gulosus,-80.14933,25.76057
Microgobius gulosus,-80.87033,24.97204
Microgobius gulosus,-80.18122,25.7688
Microgobius gulosus,-80.30683,25.60576
Microgobius gulosus,-80.18122,25.7688
Microgobius gulosus,-80.63158,25.01813
Microgobius gulosus,-80.19215,25.75478
Microgobius gulosus,-80.62455,25.01709
Microgobius gulosus,-80.64826,25.07419
Microgobius gulosus,-80.3007,25.57223
Microgobius gulosus,-80.4989,25.191867
Microgobius gulosus,-80.62455,25.01709
Microgobius gulosus,-80.18122,25.7688
Microgobius gulosus,-80.64619,25.07122
Microgobius gulosus,-80.16103,25.8188
Microgobius gulosus,-80.1522,25.75613
Microgobius gulosus,-80.32997,25.51443
Microgobius gulosus,-80.17299,25.76247
Microgobius gulosus,-80.31714,25.52826
Microgobius gulosus,-80.64826,25.07419
Microgobius gulosus,-80.62455,25.01709
Microgobius gulosus,-80.64959,25.05317
Microgobius gulosus,-80.6204,25.01227
Microgobius gulosus,-80.63278,25.02188
Microgobius gulosus,-80.74129,25.07567
Microgobius gulosus,-80.33635,25.47321
Microgobius gulosus,-80.62959,25.00599
Microgobius gulosus,-80.16377,25.75856
Microgobius gulosus,-80.65238,25.0089
Microgobius gulosus,-80.69268,25.04704
Microgobius gulosus,-80.74331,25.0633
Microgobius gulosus,-80.16653,25.82487
Microgobius gulosus,-80.94003,25.05495
Microgobius gulosus,-80.40473,25.24742
Microgobius gulosus,-80.66602,25.01352
Microgobius gulosus,-80.69268,25.04704
Microgobius gulosus,-80.6204,25.01227
Microgobius gulosus,-80.63278,25.02188
Microgobius gulosus,-80.18736,25.75557
Microgobius gulosus,-80.29775,25.56882
Microgobius gulosus,-80.61868,25.00373
Microgobius gulosus,-80.64346,25.01007
Microgobius gulosus,-80.16653,25.82487
Microgobius gulosus,-80.16377,25.75856
Microgobius gulosus,-80.26653,25.36445
Microgobius gulosus,-80.32997,25.51443
Microgobius gulosus,-80.4553,25.1969
Microgobius gulosus,-80.14933,25.76057
Microgobius gulosus,-80.6537,25.01504
Microgobius gulosus,-80.64238,24.99528
Microgobius gulosus,-80.63799,24.99567
Microgobius gulosus,-80.62455,25.01709
Microgobius gulosus,-81.13268,25.37878
Microgobius gulosus,-80.50497,25.17296
Microgobius gulosus,-80.42199,25.25423
Microgobius gulosus,-80.47005,25.210117
Microgobius gulosus,-80.62959,25.00599
Microgobius gulosus,-80.34793,25.2542
Microgobius gulosus,-80.66067,25.02396
Microgobius gulosus,-80.97467,25.31186
Microgobius gulosus,-80.63799,24.99567
Microgobius gulosus,-80.32997,25.51443
Microgobius gulosus,-80.98206,25.29105
Microgobius gulosus,-80.16653,25.82487
Microgobius gulosus,-80.48582,25.18477
Microgobius gulosus,-80.68056,25.03344
Microgobius gulosus,-80.6496,25.02244
Microgobius gulosus,-80.16653,25.82487
Microgobius gulosus,-80.16653,25.82487
Microgobius gulosus,-80.16582,25.81583
Microgobius gulosus,-80.17299,25.76247
Microgobius gulosus,-89.73333,30.16667
Microgobius gulosus,-90.95444,29.41556
Microgobius gulosus,-89.94945,30.25889
Microgobius gulosus,-89.94945,30.25889
Microgobius gulosus,-89.94945,30.25889
Microgobius gulosus,-89.94945,30.25889
Microgobius gulosus,-80.74805,25.0587
Microgobius gulosus,-80.4678,25.20771
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-80.78204,25.0622
Microgobius gulosus,-80.16093,25.76476
Microgobius gulosus,-80.30209,25.57337
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-80.74805,25.0587
Microgobius gulosus,-80.78204,25.0622
Microgobius gulosus,-80.41589,25.23654
Microgobius gulosus,-80.1678,25.75165
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-81.2181,25.54213
Microgobius gulosus,-80.16093,25.76476
Microgobius gulosus,-80.8018,25.12969
Microgobius gulosus,-80.78626,25.10978
Microgobius gulosus,-80.8018,25.12969
Microgobius gulosus,-80.78204,25.0622
Microgobius gulosus,-80.59723,25.14026
Microgobius gulosus,-80.16785,25.8207
Microgobius gulosus,-80.42381,25.25913
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-81.13129,25.36793
Microgobius gulosus,-81.14019,25.37889
Microgobius gulosus,-80.30724,25.6
Microgobius gulosus,-80.41297,25.25433
Microgobius gulosus,-80.95327,25.27801
Microgobius gulosus,-80.47884,25.20358
Microgobius gulosus,-80.74805,25.0587
Microgobius gulosus,-80.16682,25.76367
Microgobius gulosus,-80.81091,25.11847
Microgobius gulosus,-80.65646,25.00368
Microgobius gulosus,-80.8018,25.12969
Microgobius gulosus,-80.41589,25.23654
Microgobius gulosus,-80.80549,25.11894
Microgobius gulosus,-80.35368,25.25958
Microgobius gulosus,-80.41297,25.25433
Microgobius gulosus,-80.41589,25.23654
Microgobius gulosus,-80.63097,25.12552
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-80.6439,25.17108
Microgobius gulosus,-80.32601,25.5238
Microgobius gulosus,-80.76056,25.0836
Microgobius gulosus,-80.16126,25.75894
Microgobius gulosus,-81.07214,25.3363
Microgobius gulosus,-80.41965,25.24868
Microgobius gulosus,-80.16766,25.8256
Microgobius gulosus,-80.3476,25.23504
